Campaign_ID,Campaign_Name,Brand,Product_Category,Influencer_ID,Influencer,Influencer_Type,Platform,Audience_Group,Campaign_Date,Followers,Reach,Impressions,Likes,Comments,Shares,Clicks,Conversions,Spend,Revenue,Total_Engagement,Engagement_Rate,ROI,Conversion_Rate,Cost_Per_Engagement
CMP03101,Campaign_3101,Zara,Beauty,INF054,Influencer_77,Mega,TikTok,Professionals,2025-09-26,3411546,2942210,3825118,295555,23720,22406,509994,89151,266890,447220,341681,11.61,67.57,17.48,0.78
CMP03102,Campaign_3102,Zara,Food,INF055,Influencer_261,Macro,Instagram,Gen Z,2025-10-20,101702,70193,103496,4775,80,385,1453,100,400982,454175,5240,7.47,13.27,6.88,76.52
CMP03103,Campaign_3103,Mamaearth,Beauty,INF191,Influencer_20,Mega,Instagram,Gen Z,2025-11-30,2105785,1380168,2616598,72744,8731,3061,171807,40648,290641,297398,84536,6.13,2.32,23.66,3.44
CMP03104,Campaign_3104,Adidas,Travel,INF184,Influencer_220,Mega,TikTok,Gen Z,2024-09-15,1170220,889542,1293569,84691,16776,7334,101660,14275,352155,436816,108801,12.23,24.04,14.04,3.24
CMP03105,Campaign_3105,Boat,Gaming,INF216,Influencer_264,Mega,X,Adults,2025-03-26,1531796,1106414,1936502,56448,6101,2997,38040,2912,37369,92316,65546,5.92,147.04,7.66,0.57
CMP03106,Campaign_3106,Nykaa,Gaming,INF092,Influencer_53,Macro,YouTube,Millennials,2024-03-21,231188,167199,217205,13864,899,1076,649,50,263619,505515,15839,9.47,91.76,7.7,16.64
CMP03107,Campaign_3107,Nykaa,Fashion,INF216,Influencer_242,Mega,TikTok,Gen Z,2024-04-01,2664067,1195123,1371338,35920,4238,935,157699,11918,494311,897138,41093,3.44,81.49,7.56,12.03
CMP03108,Campaign_3108,Boat,Fitness,INF229,Influencer_164,Mega,TikTok,Millennials,2025-01-21,1126427,553207,621674,30482,4456,1597,80611,3108,280738,538616,36535,6.6,91.86,3.86,7.68
CMP03109,Campaign_3109,Mamaearth,Fitness,INF256,Influencer_65,Mega,TikTok,Professionals,2024-12-14,2764071,1073124,1588874,26936,809,103,207209,61212,391380,1030334,27848,2.6,163.26,29.54,14.05
CMP03110,Campaign_3110,Samsung,Beauty,INF031,Influencer_126,Mega,Instagram,Adults,2025-04-09,1656759,1124331,1629577,129944,16509,9940,161145,40667,185684,285827,156393,13.91,53.93,25.24,1.19
CMP03111,Campaign_3111,Samsung,Beauty,INF262,Influencer_53,Macro,Instagram,Adults,2025-03-30,363608,99097,147031,10110,1985,968,11281,3383,155940,321597,13063,13.18,106.23,29.99,11.94
CMP03112,Campaign_3112,Sony,Beauty,INF007,Influencer_32,Micro,YouTube,Adults,2024-03-24,79310,70961,135105,2268,102,112,9859,2027,252120,497636,2482,3.5,97.38,20.56,101.58
CMP03113,Campaign_3113,Samsung,Beauty,INF294,Influencer_32,Macro,Facebook,Professionals,2025-03-19,462361,385737,584751,13306,1565,106,19022,2985,433337,688140,14977,3.88,58.8,15.69,28.93
CMP03114,Campaign_3114,Samsung,Food,INF215,Influencer_168,Macro,X,Millennials,2024-07-13,403415,247199,337016,21221,1277,513,8530,1055,76657,68498,23011,9.31,-10.64,12.37,3.33
CMP03115,Campaign_3115,Apple,Gaming,INF121,Influencer_213,Mega,YouTube,Adults,2025-12-04,4261534,2049798,3251504,146806,203,6436,294768,27594,88281,227279,153445,7.49,157.45,9.36,0.58
CMP03116,Campaign_3116,Puma,Gaming,INF016,Influencer_173,Mega,Facebook,Gen Z,2024-08-22,2903386,2748213,5332730,188772,33732,17913,435376,62238,327100,1074886,240417,8.75,228.61,14.3,1.36
CMP03117,Campaign_3117,Zara,Fitness,INF269,Influencer_136,Mega,YouTube,Gen Z,2025-08-10,3830565,2133740,4247078,114116,843,776,350932,41883,392980,995065,115735,5.42,153.21,11.93,3.4
CMP03118,Campaign_3118,Sony,Food,INF231,Influencer_172,Mega,X,Professionals,2025-04-26,2360515,2006775,3023775,158189,23282,4888,399023,35657,355199,341382,186359,9.29,-3.89,8.94,1.91
CMP03119,Campaign_3119,Nike,Beauty,INF108,Influencer_172,Mega,Facebook,Millennials,2025-08-19,3299142,2347220,4524149,252554,5516,11474,391841,110620,69631,70679,269544,11.48,1.51,28.23,0.26
CMP03120,Campaign_3120,Samsung,Fitness,INF201,Influencer_59,Mega,Instagram,Gen Z,2025-05-08,3839493,2689652,4448945,249326,24103,8324,449061,59855,170445,411613,281753,10.48,141.49,13.33,0.6
CMP03121,Campaign_3121,Nike,Fashion,INF019,Influencer_86,Macro,Instagram,Gen Z,2025-03-28,421204,316736,482382,22279,4304,1733,6259,738,66446,226297,28316,8.94,240.57,11.79,2.35
CMP03122,Campaign_3122,Adidas,Beauty,INF261,Influencer_149,Mega,Facebook,Millennials,2025-03-26,1096893,967144,1563378,37746,3159,736,60539,4290,239849,670827,41641,4.31,179.69,7.09,5.76
CMP03123,Campaign_3123,Sony,Beauty,INF127,Influencer_209,Mega,TikTok,Professionals,2025-02-11,1046072,257745,395382,23744,1816,990,7889,1265,415302,407464,26550,10.3,-1.89,16.03,15.64
CMP03124,Campaign_3124,Samsung,Food,INF045,Influencer_231,Mega,X,Adults,2025-05-06,2600863,1606797,1792874,67421,10942,2677,305059,78661,29663,81866,81040,5.04,175.99,25.79,0.37
CMP03125,Campaign_3125,Sony,Food,INF226,Influencer_139,Macro,YouTube,Gen Z,2025-10-26,489444,387783,565145,7009,521,260,18160,2593,362352,643464,7790,2.01,77.58,14.28,46.52
CMP03126,Campaign_3126,Zara,Fashion,INF085,Influencer_35,Mega,Facebook,Gen Z,2025-09-24,1858102,1216154,1992224,98031,15554,9602,68062,1119,137146,366467,123187,10.13,167.21,1.64,1.11
CMP03127,Campaign_3127,Samsung,Electronics,INF073,Influencer_218,Mega,Facebook,Gen Z,2024-11-15,1856830,588570,802487,52030,7840,338,68339,18819,393129,390336,60208,10.23,-0.71,27.54,6.53
CMP03128,Campaign_3128,Nike,Food,INF195,Influencer_8,Mega,Facebook,Millennials,2024-12-21,4478254,2316032,3066380,131439,2238,10536,387315,93219,88220,286668,144213,6.23,224.95,24.07,0.61
CMP03129,Campaign_3129,Mamaearth,Beauty,INF298,Influencer_138,Mega,X,Millennials,2024-04-04,3987133,1053875,1270301,54660,3071,1691,152107,12238,167146,206276,59422,5.64,23.41,8.05,2.81
CMP03130,Campaign_3130,Nykaa,Fashion,INF290,Influencer_205,Mega,X,Adults,2024-08-31,4510833,1634402,3074713,112476,3801,10377,294724,79717,205550,178563,126654,7.75,-13.13,27.05,1.62
CMP03131,Campaign_3131,Apple,Fitness,INF175,Influencer_198,Mega,Facebook,Professionals,2024-07-03,4302562,1082290,1670594,49452,2117,1234,19871,5355,305893,244718,52803,4.88,-20.0,26.95,5.79
CMP03132,Campaign_3132,Nike,Electronics,INF143,Influencer_37,Macro,X,Professionals,2025-07-22,702060,530050,607725,6403,1117,134,89014,12179,305758,956249,7654,1.44,212.75,13.68,39.95
CMP03133,Campaign_3133,Puma,Electronics,INF286,Influencer_52,Macro,YouTube,Gen Z,2025-09-03,579504,471441,727563,38104,4875,1087,1157,134,429389,558431,44066,9.35,30.05,11.58,9.74
CMP03134,Campaign_3134,Sony,Beauty,INF192,Influencer_62,Mega,X,Adults,2024-02-05,2281929,2064239,2279265,146949,13302,9551,10026,1976,442805,447345,169802,8.23,1.03,19.71,2.61
CMP03135,Campaign_3135,Mamaearth,Fitness,INF015,Influencer_177,Mega,Instagram,Professionals,2024-02-29,3304562,1869163,3493345,166281,3389,15769,18612,746,314660,838930,185439,9.92,166.61,4.01,1.7
CMP03136,Campaign_3136,Samsung,Beauty,INF188,Influencer_103,Mega,X,Professionals,2024-08-18,3412900,1914661,2754261,204763,9290,5917,170293,15174,315439,956987,219970,11.49,203.38,8.91,1.43
CMP03137,Campaign_3137,Puma,Gaming,INF280,Influencer_19,Mega,X,Adults,2024-05-23,3257564,2765715,3478179,238180,33354,14868,435979,41175,380957,1210149,286402,10.36,217.66,9.44,1.33
CMP03138,Campaign_3138,Sony,Electronics,INF250,Influencer_251,Mega,Instagram,Gen Z,2024-07-21,3140837,2516298,3049475,185888,29546,740,291315,28113,125563,399045,216174,8.59,217.8,9.65,0.58
CMP03139,Campaign_3139,Adidas,Gaming,INF012,Influencer_113,Mega,X,Millennials,2025-05-30,2553189,1835714,3141884,108351,5230,524,160832,9263,72782,98035,114105,6.22,34.7,5.76,0.64
CMP03140,Campaign_3140,Nike,Gaming,INF057,Influencer_175,Mega,X,Professionals,2025-07-04,2289880,1031285,1526397,49114,5127,848,65201,11012,487760,1096828,55089,5.34,124.87,16.89,8.85
CMP03141,Campaign_3141,Samsung,Gaming,INF126,Influencer_247,Mega,YouTube,Millennials,2025-05-18,4850088,2480488,2698855,135404,18262,188,106542,9397,143911,154453,153854,6.2,7.33,8.82,0.94
CMP03142,Campaign_3142,Zara,Fashion,INF130,Influencer_70,Mega,X,Gen Z,2025-11-17,4004977,2360452,4446942,223603,6826,227,176269,13588,14153,15331,230656,9.77,8.32,7.71,0.06
CMP03143,Campaign_3143,Boat,Fitness,INF272,Influencer_84,Mega,YouTube,Professionals,2024-03-14,1340041,1001498,1888456,19089,2102,983,39566,7200,126179,366728,22174,2.21,190.64,18.2,5.69
CMP03144,Campaign_3144,Boat,Beauty,INF109,Influencer_115,Mega,Facebook,Gen Z,2024-08-15,1951426,529304,836263,45772,5794,4305,37278,3103,430076,821938,55871,10.56,91.11,8.32,7.7
CMP03145,Campaign_3145,Boat,Gaming,INF300,Influencer_120,Mega,X,Professionals,2024-07-26,3623316,2100787,2446986,249581,48474,18375,1200,202,217417,206060,316430,15.06,-5.22,16.83,0.69
CMP03146,Campaign_3146,Nike,Fitness,INF066,Influencer_233,Mega,Facebook,Professionals,2025-06-07,3995437,1895981,2608661,54350,9289,3687,125130,3480,467105,1610115,67326,3.55,244.7,2.78,6.94
CMP03147,Campaign_3147,Nykaa,Gaming,INF123,Influencer_243,Macro,X,Gen Z,2025-01-13,562834,203149,316276,11517,2090,697,6068,8,445380,1109671,14304,7.04,149.15,0.13,31.14
CMP03148,Campaign_3148,Nike,Fitness,INF076,Influencer_38,Mega,YouTube,Gen Z,2025-08-03,3320596,2130517,4080664,180301,22015,1826,300478,23406,342809,990111,204142,9.58,188.82,7.79,1.68
CMP03149,Campaign_3149,Nykaa,Fitness,INF120,Influencer_253,Mega,TikTok,Professionals,2025-04-12,3884229,2108883,3557873,190660,17293,14097,270913,51458,123186,405864,222050,10.53,229.47,18.99,0.55
CMP03150,Campaign_3150,Zara,Food,INF282,Influencer_200,Mega,Facebook,Gen Z,2025-08-06,3378450,2876541,4791391,42020,6996,2220,323350,17091,455738,374382,51236,1.78,-17.85,5.29,8.89
CMP03151,Campaign_3151,Sony,Travel,INF095,Influencer_58,Macro,X,Adults,2025-02-01,479414,139072,152376,14962,156,1179,1925,152,59997,123488,16297,11.72,105.82,7.9,3.68
CMP03152,Campaign_3152,Puma,Food,INF052,Influencer_273,Macro,X,Gen Z,2024-12-30,401662,262174,262938,24101,621,2133,46578,9522,170075,378532,26855,10.24,122.57,20.44,6.33
CMP03153,Campaign_3153,Adidas,Fitness,INF110,Influencer_189,Mega,Facebook,Millennials,2024-05-18,1205989,371564,670369,43628,3748,3972,447,88,220252,623413,51348,13.82,183.05,19.69,4.29
CMP03154,Campaign_3154,Boat,Gaming,INF154,Influencer_41,Mega,TikTok,Millennials,2024-04-05,3016344,1769828,2015908,173559,16205,467,7590,683,30032,33719,190231,10.75,12.28,9.0,0.16
CMP03155,Campaign_3155,Adidas,Travel,INF295,Influencer_74,Micro,X,Adults,2024-11-27,84290,39158,39351,3449,196,84,5573,1476,343070,936393,3729,9.52,172.95,26.48,92.0
CMP03156,Campaign_3156,Samsung,Fitness,INF250,Influencer_295,Macro,Instagram,Professionals,2025-04-16,339912,265689,271987,4823,871,310,45839,9332,276538,522181,6004,2.26,88.83,20.36,46.06
CMP03157,Campaign_3157,Apple,Beauty,INF207,Influencer_202,Mega,X,Millennials,2024-03-17,4736715,995644,1420880,65080,4880,2792,35079,8356,478304,1433204,72752,7.31,199.64,23.82,6.57
CMP03158,Campaign_3158,Adidas,Electronics,INF003,Influencer_247,Mega,TikTok,Millennials,2025-11-25,2843000,940589,971331,106162,15976,1789,113979,21542,168547,348477,123927,13.18,106.75,18.9,1.36
CMP03159,Campaign_3159,Mamaearth,Gaming,INF190,Influencer_101,Mega,TikTok,Millennials,2025-11-30,2874021,726422,1268744,82961,14680,1343,46087,700,200220,397734,98984,13.63,98.65,1.52,2.02
CMP03160,Campaign_3160,Samsung,Food,INF038,Influencer_156,Mega,Instagram,Professionals,2024-03-06,3052620,2744674,3564535,187722,515,3384,230531,39109,281834,853250,191621,6.98,202.75,16.96,1.47
CMP03161,Campaign_3161,Puma,Food,INF222,Influencer_34,Mega,YouTube,Adults,2024-12-07,1072634,402597,503871,23261,4450,710,72480,20456,488042,1619474,28421,7.06,231.83,28.22,17.17
CMP03162,Campaign_3162,Nike,Travel,INF132,Influencer_156,Mega,YouTube,Adults,2024-07-10,2522974,2252406,4054877,119943,17064,11646,233922,13946,357482,436021,148653,6.6,21.97,5.96,2.4
CMP03163,Campaign_3163,Puma,Gaming,INF286,Influencer_5,Mega,YouTube,Professionals,2025-08-16,2275115,1887521,2321628,64395,5245,4635,166465,28911,317918,785831,74275,3.94,147.18,17.37,4.28
CMP03164,Campaign_3164,Sony,Travel,INF110,Influencer_168,Mega,TikTok,Professionals,2025-12-21,2023495,1653842,2363935,56821,328,5150,273002,44933,53636,169139,62299,3.77,215.35,16.46,0.86
CMP03165,Campaign_3165,Samsung,Fashion,INF045,Influencer_139,Mega,TikTok,Professionals,2024-08-01,1300730,668216,693715,58175,120,5110,2523,749,365387,1064678,63405,9.49,191.38,29.69,5.76
CMP03166,Campaign_3166,Puma,Fitness,INF177,Influencer_90,Mega,X,Millennials,2025-09-03,1969854,1722804,2899351,178588,34298,15691,103423,13112,375522,444644,228577,13.27,18.41,12.68,1.64
CMP03167,Campaign_3167,Adidas,Food,INF126,Influencer_75,Mega,Facebook,Gen Z,2025-07-20,4225717,2684627,3175965,199239,35935,16271,120634,3338,391270,1000955,251445,9.37,155.82,2.77,1.56
CMP03168,Campaign_3168,Puma,Fashion,INF141,Influencer_292,Mega,X,Millennials,2025-07-12,3660075,2966717,4336794,145370,27313,9080,17171,3498,443352,453814,181763,6.13,2.36,20.37,2.44
CMP03169,Campaign_3169,Adidas,Beauty,INF070,Influencer_66,Mega,Facebook,Adults,2024-05-06,3657465,983598,1131000,67562,7412,4817,69242,9198,276189,414627,79791,8.11,50.12,13.28,3.46
CMP03170,Campaign_3170,Zara,Gaming,INF029,Influencer_165,Mega,X,Gen Z,2024-11-20,3376110,1535226,2202846,96090,2411,1651,254245,412,275574,536788,100152,6.52,94.79,0.16,2.75
CMP03171,Campaign_3171,Apple,Fitness,INF054,Influencer_280,Mega,X,Gen Z,2024-01-15,1791947,576032,1000712,37221,2058,1893,108484,25986,433834,1189801,41172,7.15,174.25,23.95,10.54
CMP03172,Campaign_3172,Puma,Fitness,INF263,Influencer_244,Mega,X,Millennials,2024-09-30,4439954,985529,1573305,106379,15454,7994,17734,1771,232213,673215,129827,13.17,189.91,9.99,1.79
CMP03173,Campaign_3173,Boat,Electronics,INF155,Influencer_68,Mega,Instagram,Professionals,2024-06-18,1258770,804782,1202263,13765,1068,1231,35731,8456,461267,1176942,16064,2.0,155.15,23.67,28.71
CMP03174,Campaign_3174,Nike,Travel,INF037,Influencer_91,Mega,Instagram,Gen Z,2024-10-29,1375117,933753,1123081,20330,3236,1781,176254,24045,471238,784088,25347,2.71,66.39,13.64,18.59
CMP03175,Campaign_3175,Adidas,Fitness,INF157,Influencer_11,Mega,Instagram,Gen Z,2025-10-13,2209218,1566659,2418671,153028,12174,476,127524,13223,297230,903135,165678,10.58,203.85,10.37,1.79
CMP03176,Campaign_3176,Puma,Food,INF187,Influencer_35,Macro,Instagram,Millennials,2025-09-20,239662,79965,114551,7244,1046,27,14117,3940,442668,1488115,8317,10.4,236.17,27.91,53.22
CMP03177,Campaign_3177,Boat,Electronics,INF191,Influencer_254,Mega,TikTok,Adults,2025-09-16,1850825,1732224,3276337,44573,162,3780,53562,5533,336952,385870,48515,2.8,14.52,10.33,6.95
CMP03178,Campaign_3178,Adidas,Gaming,INF265,Influencer_59,Macro,X,Professionals,2025-02-11,981300,865365,920476,20245,2096,1520,80014,5575,467447,590883,23861,2.76,26.41,6.97,19.59
CMP03179,Campaign_3179,Nykaa,Electronics,INF114,Influencer_59,Mega,TikTok,Millennials,2024-09-30,2233757,1406148,2576069,89281,16133,4165,194277,22980,54571,170295,109579,7.79,212.06,11.83,0.5
CMP03180,Campaign_3180,Boat,Electronics,INF216,Influencer_130,Macro,Instagram,Millennials,2024-03-19,328646,162861,231051,17213,94,1115,12895,2272,10879,27151,18422,11.31,149.57,17.62,0.59
CMP03181,Campaign_3181,Adidas,Fashion,INF299,Influencer_130,Mega,Facebook,Gen Z,2025-09-27,1771825,469917,690656,46718,7801,999,33478,2672,283892,270990,55518,11.81,-4.54,7.98,5.11
CMP03182,Campaign_3182,Apple,Fitness,INF112,Influencer_128,Mega,Instagram,Professionals,2024-05-12,1496560,558921,700985,39698,4761,662,75650,19060,408113,944503,45121,8.07,131.43,25.19,9.04
CMP03183,Campaign_3183,Samsung,Travel,INF081,Influencer_16,Mega,Instagram,Millennials,2025-05-21,4510459,1349300,1892217,44006,4935,3098,72036,4998,441692,757402,52039,3.86,71.48,6.94,8.49
CMP03184,Campaign_3184,Nike,Beauty,INF300,Influencer_158,Mega,TikTok,Adults,2024-04-18,1239662,423958,668084,32161,1904,1309,4183,1141,492810,1566710,35374,8.34,217.91,27.28,13.93
CMP03185,Campaign_3185,Mamaearth,Electronics,INF188,Influencer_7,Mega,YouTube,Adults,2024-06-18,3474263,2035076,3547763,68894,524,6238,365481,104172,113776,375029,75656,3.72,229.62,28.5,1.5
CMP03186,Campaign_3186,Sony,Beauty,INF250,Influencer_72,Mega,X,Gen Z,2024-10-04,4505571,1357146,1877026,28717,4372,2542,153121,27910,74503,252862,35631,2.63,239.4,18.23,2.09
CMP03187,Campaign_3187,Nykaa,Fitness,INF165,Influencer_172,Mega,Instagram,Gen Z,2025-12-01,1927826,390728,730972,19108,2133,664,19284,331,54437,118098,21905,5.61,116.94,1.72,2.49
CMP03188,Campaign_3188,Boat,Food,INF279,Influencer_35,Mega,Facebook,Millennials,2025-06-03,2692610,1763025,2742288,150265,23667,12018,1777,450,385777,527756,185950,10.55,36.8,25.32,2.07
CMP03189,Campaign_3189,Adidas,Electronics,INF015,Influencer_292,Mega,Facebook,Professionals,2025-04-02,4363437,1220953,1912262,32953,4496,2034,7129,323,107427,236152,39483,3.23,119.83,4.53,2.72
CMP03190,Campaign_3190,Apple,Fitness,INF074,Influencer_146,Mega,TikTok,Professionals,2024-04-18,1188193,520294,914480,16899,3250,568,2078,249,451190,1307770,20717,3.98,189.85,11.98,21.78
CMP03191,Campaign_3191,Adidas,Electronics,INF123,Influencer_74,Mega,Instagram,Professionals,2024-12-16,4482345,1632735,2433885,102598,13010,1732,196137,45747,350876,1180059,117340,7.19,236.32,23.32,2.99
CMP03192,Campaign_3192,Adidas,Gaming,INF081,Influencer_99,Mega,TikTok,Adults,2025-09-23,2963944,2641986,5008149,223983,42044,14902,93950,2728,490442,791230,280929,10.63,61.33,2.9,1.75
CMP03193,Campaign_3193,Adidas,Fashion,INF043,Influencer_14,Mega,X,Professionals,2024-03-19,3702272,2186213,3719979,58541,10325,966,169131,23201,93663,162866,69832,3.19,73.89,13.72,1.34
CMP03194,Campaign_3194,Zara,Fashion,INF235,Influencer_188,Mega,Instagram,Gen Z,2024-12-25,2686258,1394355,2556831,96528,17945,4538,211105,33904,368773,295835,119011,8.54,-19.78,16.06,3.1
CMP03195,Campaign_3195,Adidas,Gaming,INF094,Influencer_80,Macro,X,Gen Z,2025-06-29,551889,373633,584802,7173,234,217,46602,12396,485020,1143830,7624,2.04,135.83,26.6,63.62
CMP03196,Campaign_3196,Adidas,Fitness,INF130,Influencer_161,Mega,X,Adults,2024-01-01,3471687,2971350,5049486,230648,35026,15767,78005,1876,110667,112969,281441,9.47,2.08,2.4,0.39
CMP03197,Campaign_3197,Nike,Beauty,INF116,Influencer_209,Mega,X,Millennials,2024-06-01,3534751,1190877,1660221,90109,11224,5185,202199,56072,193546,233358,106518,8.94,20.57,27.73,1.82
CMP03198,Campaign_3198,Nykaa,Gaming,INF283,Influencer_257,Mega,X,Adults,2024-07-27,3146012,2717116,2733602,95227,13256,3074,356548,38044,363225,1032325,111557,4.11,184.21,10.67,3.26
CMP03199,Campaign_3199,Nykaa,Fitness,INF152,Influencer_143,Mega,Facebook,Gen Z,2024-12-12,1067504,1004940,1199727,63940,56,5538,631,108,20271,24010,69534,6.92,18.45,17.12,0.29
CMP03200,Campaign_3200,Samsung,Beauty,INF134,Influencer_93,Mega,YouTube,Adults,2025-12-20,4906177,2734533,3936638,255817,9725,22084,227536,231,237967,616176,287626,10.52,158.93,0.1,0.83
CMP03201,Campaign_3201,Boat,Electronics,INF096,Influencer_221,Mega,YouTube,Gen Z,2024-08-17,4988713,2660934,3534600,219624,29335,8952,261472,70595,87282,243596,257911,9.69,179.09,27.0,0.34
CMP03202,Campaign_3202,Samsung,Food,INF300,Influencer_174,Macro,Facebook,Adults,2025-12-22,541290,392523,586632,32719,4311,1130,10018,2204,354857,1092811,38160,9.72,207.96,22.0,9.3
CMP03203,Campaign_3203,Samsung,Gaming,INF044,Influencer_130,Mega,Instagram,Millennials,2024-01-03,3875513,1517027,1872223,106407,9449,1275,3528,957,236023,379940,117131,7.72,60.98,27.13,2.02
CMP03204,Campaign_3204,Apple,Food,INF235,Influencer_159,Macro,Facebook,Gen Z,2025-03-13,652041,594989,845609,63500,4270,4376,95476,6365,186915,210780,72146,12.13,12.77,6.67,2.59
CMP03205,Campaign_3205,Adidas,Travel,INF223,Influencer_271,Mega,Instagram,Gen Z,2024-04-08,3785452,1847091,3026546,70750,10447,2365,20251,4482,143278,328386,83562,4.52,129.19,22.13,1.71
CMP03206,Campaign_3206,Boat,Travel,INF269,Influencer_227,Mega,Facebook,Adults,2024-10-10,2731900,2212120,3055502,175612,15017,5603,92976,9504,33079,73384,196232,8.87,121.84,10.22,0.17
CMP03207,Campaign_3207,Nykaa,Gaming,INF080,Influencer_248,Mega,Facebook,Professionals,2025-04-11,2118708,1537385,2513542,153932,20221,185,241309,70909,93678,232703,174338,11.34,148.41,29.39,0.54
CMP03208,Campaign_3208,Nykaa,Travel,INF190,Influencer_107,Macro,TikTok,Professionals,2025-02-23,909444,223164,266536,15146,2083,519,35336,6811,472214,1006373,17748,7.95,113.12,19.27,26.61
CMP03209,Campaign_3209,Adidas,Fashion,INF045,Influencer_30,Mega,Instagram,Adults,2024-07-21,3529135,1486325,1982461,18233,2137,1647,230620,33609,160665,141609,22017,1.48,-11.86,14.57,7.3
CMP03210,Campaign_3210,Zara,Travel,INF062,Influencer_251,Macro,Facebook,Adults,2024-11-10,328076,291927,353238,16716,324,1188,30431,137,15428,36209,18228,6.24,134.7,0.45,0.85
CMP03211,Campaign_3211,Sony,Fitness,INF234,Influencer_163,Mega,Instagram,Gen Z,2025-02-17,1043800,923672,1637945,32190,3961,794,129051,31617,244941,518636,36945,4.0,111.74,24.5,6.63
CMP03212,Campaign_3212,Mamaearth,Fitness,INF068,Influencer_300,Mega,Facebook,Millennials,2025-05-09,1201432,895475,1364939,36314,5221,1565,121994,28905,271141,261774,43100,4.81,-3.45,23.69,6.29
CMP03213,Campaign_3213,Samsung,Fashion,INF139,Influencer_258,Mega,YouTube,Millennials,2025-09-01,1729054,1177955,1659403,41123,2112,2603,154048,11579,111656,162209,45838,3.89,45.28,7.52,2.44
